INSERT INTO REVIEW VALUES (RNUMBER.nextval, 251, RNUMBER.currval, 0, 0, '리뷰1', 3, '1번째 리뷰', '2020-05-12', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 181, RNUMBER.currval, 0, 0, '리뷰131', 3, '131번째 리뷰', '2020-05-05', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 242, RNUMBER.currval, 0, 0, '리뷰132', 5, '132번째 리뷰', '2020-05-14', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 213, RNUMBER.currval, 0, 0, '리뷰133', 1, '133번째 리뷰', '2020-05-23', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 183, RNUMBER.currval, 0, 0, '리뷰134', 4, '134번째 리뷰', '2020-05-18', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 151, RNUMBER.currval, 0, 0, '리뷰135', 2, '135번째 리뷰', '2020-05-13', '리뷰봇', '10대', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 278, RNUMBER.currval, 0, 0, '리뷰136', 4, '136번째 리뷰', '2020-05-25', '리뷰봇', '30대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 236, RNUMBER.currval, 0, 0, '리뷰137', 5, '137번째 리뷰', '2020-05-01', '리뷰봇', '30대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 221, RNUMBER.currval, 0, 0, '리뷰138', 3, '138번째 리뷰', '2020-05-01', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 162, RNUMBER.currval, 0, 0, '리뷰139', 5, '139번째 리뷰', '2020-05-02', '리뷰봇', '40대 ↑', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 269, RNUMBER.currval, 0, 0, '리뷰140', 1, '140번째 리뷰', '2020-04-30', '리뷰봇', '30대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 254, RNUMBER.currval, 0, 0, '리뷰141', 2, '141번째 리뷰', '2020-05-03', '리뷰봇', '40대 ↑', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 209, RNUMBER.currval, 0, 0, '리뷰142', 5, '142번째 리뷰', '2020-04-30', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 207, RNUMBER.currval, 0, 0, '리뷰143', 4, '143번째 리뷰', '2020-05-13', '리뷰봇', '10대', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 270, RNUMBER.currval, 0, 0, '리뷰144', 1, '144번째 리뷰', '2020-05-21', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 217, RNUMBER.currval, 0, 0, '리뷰145', 4, '145번째 리뷰', '2020-05-03', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 247, RNUMBER.currval, 0, 0, '리뷰146', 3, '146번째 리뷰', '2020-05-24', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 169, RNUMBER.currval, 0, 0, '리뷰147', 1, '147번째 리뷰', '2020-05-02', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 236, RNUMBER.currval, 0, 0, '리뷰148', 4, '148번째 리뷰', '2020-05-12', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 191, RNUMBER.currval, 0, 0, '리뷰149', 2, '149번째 리뷰', '2020-05-05', '리뷰봇', '30대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 167, RNUMBER.currval, 0, 0, '리뷰150', 3, '150번째 리뷰', '2020-04-26', '리뷰봇', '30대', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 250, RNUMBER.currval, 0, 0, '리뷰151', 5, '151번째 리뷰', '2020-05-18', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 173, RNUMBER.currval, 0, 0, '리뷰152', 4, '152번째 리뷰', '2020-05-25', '리뷰봇', '30대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 148, RNUMBER.currval, 0, 0, '리뷰153', 1, '153번째 리뷰', '2020-05-13', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 235, RNUMBER.currval, 0, 0, '리뷰154', 3, '154번째 리뷰', '2020-04-28', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 255, RNUMBER.currval, 0, 0, '리뷰155', 2, '155번째 리뷰', '2020-05-09', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 231, RNUMBER.currval, 0, 0, '리뷰156', 5, '156번째 리뷰', '2020-05-10', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 179, RNUMBER.currval, 0, 0, '리뷰157', 4, '157번째 리뷰', '2020-05-25', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 234, RNUMBER.currval, 0, 0, '리뷰158', 1, '158번째 리뷰', '2020-04-29', '리뷰봇', '40대 ↑', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 206, RNUMBER.currval, 0, 0, '리뷰159', 4, '159번째 리뷰', '2020-05-15', '리뷰봇', '30대', '♂', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 276, RNUMBER.currval, 0, 0, '리뷰160', 5, '160번째 리뷰', '2020-05-09', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 201, RNUMBER.currval, 0, 0, '리뷰161', 1, '161번째 리뷰', '2020-05-01', '리뷰봇', '10대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 154, RNUMBER.currval, 0, 0, '리뷰162', 2, '162번째 리뷰', '2020-05-24', '리뷰봇', '40대 ↑', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 193, RNUMBER.currval, 0, 0, '리뷰163', 5, '163번째 리뷰', '2020-05-14', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 244, RNUMBER.currval, 0, 0, '리뷰164', 4, '164번째 리뷰', '2020-05-06', '리뷰봇', '10대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 275, RNUMBER.currval, 0, 0, '리뷰165', 2, '165번째 리뷰', '2020-05-08', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 184, RNUMBER.currval, 0, 0, '리뷰166', 4, '166번째 리뷰', '2020-05-08', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 244, RNUMBER.currval, 0, 0, '리뷰167', 1, '167번째 리뷰', '2020-05-07', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 154, RNUMBER.currval, 0, 0, '리뷰168', 3, '168번째 리뷰', '2020-05-20', '리뷰봇', '10대', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 258, RNUMBER.currval, 0, 0, '리뷰169', 1, '169번째 리뷰', '2020-04-29', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 170, RNUMBER.currval, 0, 0, '리뷰170', 4, '170번째 리뷰', '2020-04-30', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 268, RNUMBER.currval, 0, 0, '리뷰171', 4, '171번째 리뷰', '2020-05-23', '리뷰봇', '30대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 240, RNUMBER.currval, 0, 0, '리뷰172', 2, '172번째 리뷰', '2020-05-02', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 245, RNUMBER.currval, 0, 0, '리뷰173', 1, '173번째 리뷰', '2020-05-03', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 227, RNUMBER.currval, 0, 0, '리뷰174', 1, '174번째 리뷰', '2020-04-26', '리뷰봇', '20대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 221, RNUMBER.currval, 0, 0, '리뷰175', 3, '175번째 리뷰', '2020-04-29', '리뷰봇', '10대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 198, RNUMBER.currval, 0, 0, '리뷰176', 2, '176번째 리뷰', '2020-05-21', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 148, RNUMBER.currval, 0, 0, '리뷰177', 3, '177번째 리뷰', '2020-05-25', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 195, RNUMBER.currval, 0, 0, '리뷰178', 3, '178번째 리뷰', '2020-05-07', '리뷰봇', '10대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 160, RNUMBER.currval, 0, 0, '리뷰179', 5, '179번째 리뷰', '2020-05-07', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 169, RNUMBER.currval, 0, 0, '리뷰180', 4, '180번째 리뷰', '2020-05-16', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 153, RNUMBER.currval, 0, 0, '리뷰181', 4, '181번째 리뷰', '2020-05-22', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 274, RNUMBER.currval, 0, 0, '리뷰182', 3, '182번째 리뷰', '2020-05-01', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 208, RNUMBER.currval, 0, 0, '리뷰183', 3, '183번째 리뷰', '2020-05-15', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 255, RNUMBER.currval, 0, 0, '리뷰184', 3, '184번째 리뷰', '2020-04-27', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 142, RNUMBER.currval, 0, 0, '리뷰185', 5, '185번째 리뷰', '2020-04-28', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 249, RNUMBER.currval, 0, 0, '리뷰186', 2, '186번째 리뷰', '2020-05-23', '리뷰봇', '10대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 159, RNUMBER.currval, 0, 0, '리뷰187', 5, '187번째 리뷰', '2020-04-26', '리뷰봇', '40대 ↑', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 161, RNUMBER.currval, 0, 0, '리뷰188', 3, '188번째 리뷰', '2020-05-05', '리뷰봇', '40대 ↑', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 236, RNUMBER.currval, 0, 0, '리뷰189', 2, '189번째 리뷰', '2020-05-06', '리뷰봇', '40대 ↑', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 174, RNUMBER.currval, 0, 0, '리뷰190', 1, '190번째 리뷰', '2020-05-07', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 241, RNUMBER.currval, 0, 0, '리뷰191', 3, '191번째 리뷰', '2020-05-15', '리뷰봇', '30대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 210, RNUMBER.currval, 0, 0, '리뷰192', 3, '192번째 리뷰', '2020-05-02', '리뷰봇', '10대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 247, RNUMBER.currval, 0, 0, '리뷰193', 1, '193번째 리뷰', '2020-05-22', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 235, RNUMBER.currval, 0, 0, '리뷰194', 1, '194번째 리뷰', '2020-05-11', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 226, RNUMBER.currval, 0, 0, '리뷰195', 1, '195번째 리뷰', '2020-05-17', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 233, RNUMBER.currval, 0, 0, '리뷰196', 4, '196번째 리뷰', '2020-04-28', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 243, RNUMBER.currval, 0, 0, '리뷰197', 4, '197번째 리뷰', '2020-05-21', '리뷰봇', '20대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 278, RNUMBER.currval, 0, 0, '리뷰198', 5, '198번째 리뷰', '2020-05-11', '리뷰봇', '40대 ↑', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 266, RNUMBER.currval, 0, 0, '리뷰199', 2, '199번째 리뷰', '2020-05-01', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 225, RNUMBER.currval, 0, 0, '리뷰200', 5, '200번째 리뷰', '2020-05-14', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 239, RNUMBER.currval, 0, 0, '리뷰201', 5, '201번째 리뷰', '2020-05-02', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 201, RNUMBER.currval, 0, 0, '리뷰202', 3, '202번째 리뷰', '2020-05-01', '리뷰봇', '40대 ↑', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 195, RNUMBER.currval, 0, 0, '리뷰203', 5, '203번째 리뷰', '2020-04-29', '리뷰봇', '20대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 162, RNUMBER.currval, 0, 0, '리뷰204', 5, '204번째 리뷰', '2020-05-24', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 191, RNUMBER.currval, 0, 0, '리뷰205', 1, '205번째 리뷰', '2020-05-13', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 197, RNUMBER.currval, 0, 0, '리뷰206', 1, '206번째 리뷰', '2020-05-11', '리뷰봇', '20대', '♂', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 173, RNUMBER.currval, 0, 0, '리뷰207', 4, '207번째 리뷰', '2020-05-10', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 205, RNUMBER.currval, 0, 0, '리뷰208', 3, '208번째 리뷰', '2020-04-30', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 150, RNUMBER.currval, 0, 0, '리뷰209', 4, '209번째 리뷰', '2020-05-18', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 265, RNUMBER.currval, 0, 0, '리뷰210', 2, '210번째 리뷰', '2020-05-06', '리뷰봇', '20대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 223, RNUMBER.currval, 0, 0, '리뷰211', 3, '211번째 리뷰', '2020-05-13', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 186, RNUMBER.currval, 0, 0, '리뷰212', 3, '212번째 리뷰', '2020-05-13', '리뷰봇', '20대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 215, RNUMBER.currval, 0, 0, '리뷰213', 3, '213번째 리뷰', '2020-05-13', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 232, RNUMBER.currval, 0, 0, '리뷰214', 5, '214번째 리뷰', '2020-04-30', '리뷰봇', '20대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 155, RNUMBER.currval, 0, 0, '리뷰215', 2, '215번째 리뷰', '2020-05-25', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 161, RNUMBER.currval, 0, 0, '리뷰216', 5, '216번째 리뷰', '2020-05-04', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 254, RNUMBER.currval, 0, 0, '리뷰217', 1, '217번째 리뷰', '2020-05-22', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 265, RNUMBER.currval, 0, 0, '리뷰218', 5, '218번째 리뷰', '2020-05-12', '리뷰봇', '10대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 281, RNUMBER.currval, 0, 0, '리뷰219', 5, '219번째 리뷰', '2020-05-16', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 198, RNUMBER.currval, 0, 0, '리뷰220', 4, '220번째 리뷰', '2020-05-08', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 211, RNUMBER.currval, 0, 0, '리뷰221', 3, '221번째 리뷰', '2020-05-16', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 236, RNUMBER.currval, 0, 0, '리뷰222', 2, '222번째 리뷰', '2020-05-10', '리뷰봇', '20대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 260, RNUMBER.currval, 0, 0, '리뷰223', 5, '223번째 리뷰', '2020-05-02', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 251, RNUMBER.currval, 0, 0, '리뷰224', 5, '224번째 리뷰', '2020-05-05', '리뷰봇', '10대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 176, RNUMBER.currval, 0, 0, '리뷰225', 4, '225번째 리뷰', '2020-05-20', '리뷰봇', '10대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 158, RNUMBER.currval, 0, 0, '리뷰226', 3, '226번째 리뷰', '2020-05-22', '리뷰봇', '10대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 184, RNUMBER.currval, 0, 0, '리뷰227', 3, '227번째 리뷰', '2020-05-08', '리뷰봇', '30대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 237, RNUMBER.currval, 0, 0, '리뷰228', 4, '228번째 리뷰', '2020-05-19', '리뷰봇', '40대 ↑', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 182, RNUMBER.currval, 0, 0, '리뷰229', 1, '229번째 리뷰', '2020-05-22', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 214, RNUMBER.currval, 0, 0, '리뷰230', 5, '230번째 리뷰', '2020-05-22', '리뷰봇', '10대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 281, RNUMBER.currval, 0, 0, '리뷰231', 1, '231번째 리뷰', '2020-05-19', '리뷰봇', '30대', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 193, RNUMBER.currval, 0, 0, '리뷰232', 3, '232번째 리뷰', '2020-05-01', '리뷰봇', '20대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 183, RNUMBER.currval, 0, 0, '리뷰233', 3, '233번째 리뷰', '2020-05-12', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 213, RNUMBER.currval, 0, 0, '리뷰234', 5, '234번째 리뷰', '2020-05-10', '리뷰봇', '20대', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 223, RNUMBER.currval, 0, 0, '리뷰235', 3, '235번째 리뷰', '2020-04-29', '리뷰봇', '10대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 203, RNUMBER.currval, 0, 0, '리뷰236', 4, '236번째 리뷰', '2020-05-18', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 263, RNUMBER.currval, 0, 0, '리뷰237', 1, '237번째 리뷰', '2020-05-25', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 274, RNUMBER.currval, 0, 0, '리뷰238', 1, '238번째 리뷰', '2020-05-17', '리뷰봇', '20대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 145, RNUMBER.currval, 0, 0, '리뷰239', 5, '239번째 리뷰', '2020-05-13', '리뷰봇', '40대 ↑', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 252, RNUMBER.currval, 0, 0, '리뷰240', 1, '240번째 리뷰', '2020-04-29', '리뷰봇', '40대 ↑', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 158, RNUMBER.currval, 0, 0, '리뷰241', 5, '241번째 리뷰', '2020-05-25', '리뷰봇', '20대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 189, RNUMBER.currval, 0, 0, '리뷰242', 2, '242번째 리뷰', '2020-05-17', '리뷰봇', '20대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 203, RNUMBER.currval, 0, 0, '리뷰243', 2, '243번째 리뷰', '2020-05-18', '리뷰봇', '40대 ↑', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 207, RNUMBER.currval, 0, 0, '리뷰244', 1, '244번째 리뷰', '2020-04-27', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 191, RNUMBER.currval, 0, 0, '리뷰245', 2, '245번째 리뷰', '2020-05-17', '리뷰봇', '40대 ↑', '♂', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 190, RNUMBER.currval, 0, 0, '리뷰246', 4, '246번째 리뷰', '2020-05-08', '리뷰봇', '30대', '♀', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 154, RNUMBER.currval, 0, 0, '리뷰247', 3, '247번째 리뷰', '2020-05-20', '리뷰봇', '10대', '♀', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 182, RNUMBER.currval, 0, 0, '리뷰248', 4, '248번째 리뷰', '2020-05-12', '리뷰봇', '20대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 221, RNUMBER.currval, 0, 0, '리뷰249', 2, '249번째 리뷰', '2020-05-21', '리뷰봇', '30대', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 146, RNUMBER.currval, 0, 0, '리뷰250', 3, '250번째 리뷰', '2020-05-09', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 163, RNUMBER.currval, 0, 0, '리뷰251', 5, '251번째 리뷰', '2020-05-16', '리뷰봇', '20대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 200, RNUMBER.currval, 0, 0, '리뷰252', 3, '252번째 리뷰', '2020-05-19', '리뷰봇', '40대 ↑', '♀', '복합성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 260, RNUMBER.currval, 0, 0, '리뷰253', 2, '253번째 리뷰', '2020-05-03', '리뷰봇', '20대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 271, RNUMBER.currval, 0, 0, '리뷰254', 3, '254번째 리뷰', '2020-05-24', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 269, RNUMBER.currval, 0, 0, '리뷰255', 3, '255번째 리뷰', '2020-05-06', '리뷰봇', '20대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 180, RNUMBER.currval, 0, 0, '리뷰256', 3, '256번째 리뷰', '2020-05-10', '리뷰봇', '30대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 196, RNUMBER.currval, 0, 0, '리뷰257', 4, '257번째 리뷰', '2020-05-17', '리뷰봇', '20대', '♀', '민감성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 247, RNUMBER.currval, 0, 0, '리뷰258', 3, '258번째 리뷰', '2020-05-03', '리뷰봇', '40대 ↑', '♂', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 186, RNUMBER.currval, 0, 0, '리뷰259', 3, '259번째 리뷰', '2020-05-17', '리뷰봇', '30대', '♂', '건성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 214, RNUMBER.currval, 0, 0, '리뷰260', 3, '260번째 리뷰', '2020-04-27', '리뷰봇', '30대', '♀', '중성', 0, 0, 0);
INSERT INTO REVIEW VALUES (RNUMBER.nextval, 243, RNUMBER.currval, 0, 0, '리뷰261', 1, '261번째 리뷰', '2020-05-05', '리뷰봇', '30대', '♂', '지성', 0, 0, 0);
